transaction_id,date,customer_id,product_id,product_name,category,region,channel,payment_method,quantity,unit_price,discount_pct,net_unit_price,revenue,cogs,profit
TXN00736,2023-11-09,CUST0233,PROD024,SQL Mastery,Books,South,In-Store,UPI,1,34.99,0.22,27.29,27.29,13.07,14.22
TXN00891,2023-11-09,CUST0401,PROD019,Water Bottle,Sports,North,Mobile App,Credit Card,1,24.99,0.24,18.99,18.99,11.51,7.48
TXN01488,2023-11-09,CUST0108,PROD015,Cutting Board,Home & Kitchen,Central,Mobile App,Debit Card,4,19.99,0.03,19.39,77.56,39.56,38.0
TXN01880,2023-11-09,CUST0429,PROD025,ML for Beginners,Books,West,In-Store,UPI,2,29.99,0.24,22.79,45.58,24.38,21.2
TXN01425,2023-11-09,CUST0307,PROD008,Casual T-Shirt,Clothing,West,Online,Debit Card,3,24.99,0.08,22.99,68.97,42.39,26.58
TXN00635,2023-11-10,CUST0487,PROD005,USB-C Hub,Electronics,South,In-Store,Cash,4,49.99,0.18,40.99,163.96,105.76,58.2
TXN01228,2023-11-10,CUST0406,PROD001,"Laptop Pro 15""",Electronics,West,In-Store,Debit Card,3,1199.99,0.02,1175.99,3527.97,1819.96,1708.01
TXN00447,2023-11-10,CUST0015,PROD029,Hair Dryer,Beauty,South,In-Store,Net Banking,2,59.99,0.15,50.99,101.98,61.78,40.2
TXN01127,2023-11-10,CUST0151,PROD005,USB-C Hub,Electronics,East,Online,Credit Card,3,49.99,0.18,40.99,122.97,65.38,57.59
TXN00057,2023-11-10,CUST0418,PROD025,ML for Beginners,Books,Central,In-Store,Cash,3,29.99,0.24,22.79,68.37,42.96,25.41
TXN00544,2023-11-10,CUST0176,PROD012,Coffee Maker,Home & Kitchen,East,Online,Net Banking,5,69.99,0.07,65.09,325.45,163.99,161.46
TXN00726,2023-11-10,CUST0193,PROD021,Data Science Handbook,Books,South,Online,Net Banking,2,49.99,0.02,48.99,97.98,60.7,37.28
TXN01045,2023-11-10,CUST0407,PROD003,Smart Watch,Electronics,North,In-Store,Net Banking,4,249.99,0.06,234.99,939.96,514.07,425.89
TXN01577,2023-11-11,CUST0033,PROD003,Smart Watch,Electronics,Central,In-Store,Debit Card,5,249.99,0.03,242.49,1212.45,782.6,429.85
TXN00500,2023-11-11,CUST0351,PROD004,"Tablet 10""",Electronics,South,Mobile App,Debit Card,3,399.99,0.13,347.99,1043.97,608.15,435.82
TXN00971,2023-11-11,CUST0034,PROD017,Dumbbell Set,Sports,South,Mobile App,Net Banking,1,79.99,0.2,63.99,63.99,38.92,25.07
TXN00378,2023-11-11,CUST0104,PROD006,Running Jacket,Clothing,South,In-Store,Debit Card,5,79.99,0.12,70.39,351.95,181.73,170.22
TXN01415,2023-11-12,CUST0234,PROD020,Jump Rope,Sports,Central,Mobile App,Net Banking,2,14.99,0.19,12.14,24.28,13.06,11.22
TXN00343,2023-11-12,CUST0079,PROD019,Water Bottle,Sports,East,Online,UPI,4,24.99,0.02,24.49,97.96,54.59,43.37
TXN00179,2023-11-12,CUST0003,PROD014,Knife Set,Home & Kitchen,North,Online,UPI,2,44.99,0.19,36.44,72.88,39.63,33.25
TXN00128,2023-11-12,CUST0209,PROD027,Moisturizer SPF30,Beauty,East,Online,UPI,4,29.99,0.16,25.19,100.76,62.14,38.62
TXN00050,2023-11-12,CUST0292,PROD009,Winter Coat,Clothing,East,In-Store,Cash,4,149.99,0.17,124.49,497.96,313.99,183.97
TXN01388,2023-11-12,CUST0343,PROD025,ML for Beginners,Books,West,Online,Debit Card,3,29.99,0.24,22.79,68.37,40.85,27.52
TXN00604,2023-11-12,CUST0377,PROD009,Winter Coat,Clothing,Central,Online,Debit Card,4,149.99,0.16,125.99,503.96,246.55,257.41
TXN00623,2023-11-12,CUST0137,PROD002,Wireless Earbuds,Electronics,Central,Mobile App,Cash,2,89.99,0.01,89.09,178.18,115.32,62.86
TXN00493,2023-11-12,CUST0338,PROD021,Data Science Handbook,Books,East,Mobile App,Cash,2,49.99,0.08,45.99,91.98,49.68,42.3
TXN01343,2023-11-12,CUST0161,PROD006,Running Jacket,Clothing,North,In-Store,UPI,2,79.99,0.11,71.19,142.38,71.99,70.39
TXN00748,2023-11-13,CUST0021,PROD023,Business Analytics,Books,East,In-Store,Debit Card,1,44.99,0.03,43.64,43.64,22.83,20.81
TXN00477,2023-11-13,CUST0272,PROD007,Slim Jeans,Clothing,West,Mobile App,Credit Card,3,59.99,0.08,55.19,165.57,84.23,81.34
TXN01494,2023-11-13,CUST0258,PROD015,Cutting Board,Home & Kitchen,West,In-Store,Credit Card,5,19.99,0.18,16.39,81.95,49.95,32.0
TXN00995,2023-11-13,CUST0376,PROD020,Jump Rope,Sports,West,In-Store,Net Banking,2,14.99,0.1,13.49,26.98,13.11,13.87
TXN00846,2023-11-13,CUST0231,PROD017,Dumbbell Set,Sports,South,In-Store,Cash,1,79.99,0.07,74.39,74.39,37.37,37.02
TXN00086,2023-11-13,CUST0116,PROD006,Running Jacket,Clothing,Central,In-Store,Net Banking,5,79.99,0.19,64.79,323.95,185.06,138.89
TXN01107,2023-11-13,CUST0079,PROD013,Blender Pro,Home & Kitchen,Central,Online,Debit Card,4,59.99,0.02,58.79,235.16,126.0,109.16
TXN01281,2023-11-13,CUST0425,PROD028,Lipstick Set,Beauty,West,Online,Credit Card,5,39.99,0.24,30.39,151.95,78.96,72.99
TXN01265,2023-11-14,CUST0279,PROD023,Business Analytics,Books,Central,In-Store,Credit Card,2,44.99,0.15,38.24,76.48,40.12,36.36
TXN00956,2023-11-14,CUST0228,PROD030,Perfume 50ml,Beauty,South,Online,Debit Card,3,69.99,0.09,63.69,191.07,104.38,86.69
TXN01667,2023-11-14,CUST0248,PROD017,Dumbbell Set,Sports,Central,Online,UPI,2,79.99,0.16,67.19,134.38,69.27,65.11
TXN01996,2023-11-14,CUST0454,PROD012,Coffee Maker,Home & Kitchen,South,In-Store,Net Banking,1,69.99,0.05,66.49,66.49,32.23,34.26
TXN00673,2023-11-14,CUST0125,PROD015,Cutting Board,Home & Kitchen,Central,Online,Net Banking,4,19.99,0.1,17.99,71.96,38.33,33.63
TXN00087,2023-11-14,CUST0031,PROD018,Resistance Bands,Sports,Central,Mobile App,Credit Card,5,19.99,0.25,14.99,74.95,38.31,36.64
TXN00478,2023-11-15,CUST0125,PROD003,Smart Watch,Electronics,North,Mobile App,UPI,4,249.99,0.06,234.99,939.96,543.72,396.24
TXN00444,2023-11-15,CUST0138,PROD002,Wireless Earbuds,Electronics,North,In-Store,UPI,2,89.99,0.08,82.79,165.58,104.13,61.45
TXN00917,2023-11-16,CUST0341,PROD019,Water Bottle,Sports,Central,In-Store,Net Banking,2,24.99,0.22,19.49,38.98,20.08,18.9
TXN01007,2023-11-16,CUST0107,PROD021,Data Science Handbook,Books,Central,In-Store,Net Banking,3,49.99,0.08,45.99,137.97,79.38,58.59
TXN01142,2023-11-16,CUST0419,PROD009,Winter Coat,Clothing,East,In-Store,Credit Card,2,149.99,0.22,116.99,233.98,137.45,96.53
TXN01622,2023-11-16,CUST0212,PROD009,Winter Coat,Clothing,North,Online,Debit Card,1,149.99,0.14,128.99,128.99,69.71,59.28
TXN01935,2023-11-16,CUST0294,PROD030,Perfume 50ml,Beauty,West,Mobile App,UPI,5,69.99,0.24,53.19,265.95,142.06,123.89
TXN01751,2023-11-16,CUST0369,PROD030,Perfume 50ml,Beauty,East,In-Store,Net Banking,1,69.99,0.0,69.99,69.99,36.22,33.77
TXN01600,2023-11-17,CUST0159,PROD023,Business Analytics,Books,South,Mobile App,UPI,4,44.99,0.17,37.34,149.36,88.43,60.93
TXN00950,2023-11-17,CUST0229,PROD006,Running Jacket,Clothing,Central,Online,Credit Card,5,79.99,0.15,67.99,339.95,204.93,135.02
TXN01165,2023-11-17,CUST0048,PROD003,Smart Watch,Electronics,South,Online,Debit Card,2,249.99,0.04,239.99,479.98,260.45,219.53
TXN01733,2023-11-17,CUST0186,PROD005,USB-C Hub,Electronics,South,In-Store,Net Banking,2,49.99,0.06,46.99,93.98,56.45,37.53
TXN01683,2023-11-18,CUST0382,PROD022,Python Crash Course,Books,Central,In-Store,UPI,4,39.99,0.05,37.99,151.96,84.68,67.28
TXN00640,2023-11-18,CUST0286,PROD021,Data Science Handbook,Books,South,Online,Debit Card,2,49.99,0.22,38.99,77.98,39.43,38.55
TXN01545,2023-11-18,CUST0307,PROD026,Vitamin C Serum,Beauty,West,Online,Net Banking,5,34.99,0.08,32.19,160.95,75.73,85.22
TXN00754,2023-11-18,CUST0012,PROD027,Moisturizer SPF30,Beauty,East,In-Store,Cash,4,29.99,0.04,28.79,115.16,56.53,58.63
TXN00801,2023-11-18,CUST0483,PROD016,Yoga Mat,Sports,South,Online,Credit Card,1,34.99,0.06,32.89,32.89,18.07,14.82
TXN01137,2023-11-18,CUST0279,PROD017,Dumbbell Set,Sports,North,Online,Credit Card,2,79.99,0.01,79.19,158.38,93.19,65.19
TXN01555,2023-11-19,CUST0485,PROD029,Hair Dryer,Beauty,East,Online,UPI,1,59.99,0.05,56.99,56.99,27.71,29.28
TXN01952,2023-11-19,CUST0268,PROD003,Smart Watch,Electronics,South,Mobile App,Net Banking,1,249.99,0.11,222.49,222.49,134.55,87.94
TXN01319,2023-11-19,CUST0090,PROD013,Blender Pro,Home & Kitchen,South,Mobile App,Credit Card,3,59.99,0.22,46.79,140.37,66.74,73.63
TXN01740,2023-11-19,CUST0138,PROD015,Cutting Board,Home & Kitchen,East,In-Store,Cash,5,19.99,0.15,16.99,84.95,39.3,45.65
TXN01412,2023-11-20,CUST0096,PROD018,Resistance Bands,Sports,West,Online,Net Banking,1,19.99,0.23,15.39,15.39,8.52,6.87
TXN00964,2023-11-20,CUST0300,PROD005,USB-C Hub,Electronics,East,Online,Credit Card,1,49.99,0.04,47.99,47.99,25.82,22.17
TXN01097,2023-11-20,CUST0292,PROD013,Blender Pro,Home & Kitchen,West,Online,UPI,4,59.99,0.07,55.79,223.16,109.93,113.23
TXN01829,2023-11-20,CUST0180,PROD010,Sneakers,Clothing,North,In-Store,Net Banking,5,99.99,0.05,94.99,474.95,307.87,167.08
TXN00457,2023-11-21,CUST0494,PROD001,"Laptop Pro 15""",Electronics,East,Mobile App,Cash,2,1199.99,0.0,1199.99,2399.98,1250.46,1149.52
TXN01050,2023-11-21,CUST0372,PROD029,Hair Dryer,Beauty,West,Online,UPI,1,59.99,0.17,49.79,49.79,31.59,18.2
TXN00428,2023-11-21,CUST0030,PROD004,"Tablet 10""",Electronics,North,In-Store,UPI,3,399.99,0.16,335.99,1007.97,489.23,518.74
TXN01111,2023-11-21,CUST0119,PROD001,"Laptop Pro 15""",Electronics,South,In-Store,Net Banking,4,1199.99,0.1,1079.99,4319.96,2208.75,2111.21
TXN01887,2023-11-21,CUST0280,PROD022,Python Crash Course,Books,North,Mobile App,UPI,5,39.99,0.11,35.59,177.95,95.1,82.85
TXN00902,2023-11-22,CUST0082,PROD005,USB-C Hub,Electronics,North,Online,Cash,5,49.99,0.08,45.99,229.95,119.15,110.8
TXN00854,2023-11-22,CUST0409,PROD014,Knife Set,Home & Kitchen,West,Online,Debit Card,2,44.99,0.14,38.69,77.38,49.1,28.28
TXN00774,2023-11-22,CUST0242,PROD002,Wireless Earbuds,Electronics,North,Mobile App,UPI,3,89.99,0.08,82.79,248.37,143.59,104.78
TXN00206,2023-11-22,CUST0490,PROD015,Cutting Board,Home & Kitchen,Central,In-Store,Debit Card,3,19.99,0.21,15.79,47.37,23.69,23.68
TXN00072,2023-11-22,CUST0457,PROD004,"Tablet 10""",Electronics,West,Mobile App,Debit Card,4,399.99,0.03,387.99,1551.96,996.6,555.36
TXN01443,2023-11-22,CUST0163,PROD004,"Tablet 10""",Electronics,North,Online,Debit Card,2,399.99,0.07,371.99,743.98,403.6,340.38
TXN01146,2023-11-22,CUST0171,PROD019,Water Bottle,Sports,South,Mobile App,Debit Card,4,24.99,0.17,20.74,82.96,44.2,38.76
TXN00279,2023-11-23,CUST0005,PROD004,"Tablet 10""",Electronics,South,Online,Net Banking,4,399.99,0.09,363.99,1455.96,793.79,662.17
TXN01889,2023-11-23,CUST0300,PROD026,Vitamin C Serum,Beauty,North,Online,Debit Card,1,34.99,0.08,32.19,32.19,19.36,12.83
TXN00622,2023-11-23,CUST0478,PROD014,Knife Set,Home & Kitchen,East,Online,Debit Card,4,44.99,0.08,41.39,165.56,99.19,66.37
TXN01835,2023-11-23,CUST0163,PROD028,Lipstick Set,Beauty,South,In-Store,Cash,1,39.99,0.16,33.59,33.59,15.33,18.26
TXN00058,2023-11-23,CUST0142,PROD017,Dumbbell Set,Sports,Central,In-Store,Debit Card,4,79.99,0.11,71.19,284.76,170.96,113.8
TXN01044,2023-11-23,CUST0491,PROD024,SQL Mastery,Books,East,Online,UPI,5,34.99,0.1,31.49,157.45,76.77,80.68
TXN00573,2023-11-23,CUST0153,PROD026,Vitamin C Serum,Beauty,South,In-Store,Credit Card,5,34.99,0.13,30.44,152.2,76.2,76.0
TXN01953,2023-11-23,CUST0144,PROD029,Hair Dryer,Beauty,East,Online,Net Banking,2,59.99,0.01,59.39,118.78,62.2,56.58
TXN01438,2023-11-23,CUST0416,PROD001,"Laptop Pro 15""",Electronics,North,In-Store,Cash,3,1199.99,0.09,1091.99,3275.97,1570.34,1705.63
TXN01777,2023-11-23,CUST0385,PROD014,Knife Set,Home & Kitchen,South,In-Store,Cash,2,44.99,0.19,36.44,72.88,35.94,36.94
TXN00418,2023-11-24,CUST0167,PROD011,Air Fryer 5L,Home & Kitchen,East,In-Store,UPI,4,89.99,0.02,88.19,352.76,228.47,124.29
TXN01087,2023-11-24,CUST0499,PROD009,Winter Coat,Clothing,East,Mobile App,Debit Card,5,149.99,0.18,122.99,614.95,283.23,331.72
TXN00252,2023-11-25,CUST0374,PROD016,Yoga Mat,Sports,West,In-Store,Net Banking,3,34.99,0.1,31.49,94.47,57.04,37.43
TXN00450,2023-11-25,CUST0198,PROD004,"Tablet 10""",Electronics,South,Mobile App,Cash,2,399.99,0.12,351.99,703.98,410.24,293.74
TXN01225,2023-11-25,CUST0496,PROD004,"Tablet 10""",Electronics,North,In-Store,Cash,3,399.99,0.17,331.99,995.97,538.74,457.23
TXN01397,2023-11-25,CUST0246,PROD021,Data Science Handbook,Books,West,Online,UPI,5,49.99,0.07,46.49,232.45,134.69,97.76
TXN01288,2023-11-25,CUST0271,PROD003,Smart Watch,Electronics,West,Online,Debit Card,2,249.99,0.17,207.49,414.98,266.23,148.75
TXN01983,2023-11-26,CUST0096,PROD030,Perfume 50ml,Beauty,South,In-Store,Credit Card,3,69.99,0.17,58.09,174.27,78.44,95.83
TXN00710,2023-11-26,CUST0055,PROD002,Wireless Earbuds,Electronics,West,Mobile App,UPI,5,89.99,0.19,72.89,364.45,179.92,184.53
TXN01372,2023-11-26,CUST0160,PROD017,Dumbbell Set,Sports,East,Online,Credit Card,4,79.99,0.09,72.79,291.16,163.82,127.34
TXN01808,2023-11-26,CUST0343,PROD022,Python Crash Course,Books,Central,Mobile App,Cash,4,39.99,0.11,35.59,142.36,67.55,74.81
TXN01517,2023-11-26,CUST0415,PROD018,Resistance Bands,Sports,West,In-Store,Credit Card,2,19.99,0.25,14.99,29.98,14.0,15.98
TXN01991,2023-11-27,CUST0251,PROD005,USB-C Hub,Electronics,Central,In-Store,Net Banking,4,49.99,0.09,45.49,181.96,82.82,99.14
TXN01761,2023-11-27,CUST0358,PROD024,SQL Mastery,Books,North,In-Store,Credit Card,1,34.99,0.17,29.04,29.04,16.34,12.7
TXN01668,2023-11-27,CUST0097,PROD014,Knife Set,Home & Kitchen,Central,Mobile App,Credit Card,3,44.99,0.15,38.24,114.72,63.93,50.79
TXN00033,2023-11-27,CUST0154,PROD028,Lipstick Set,Beauty,West,In-Store,Credit Card,2,39.99,0.07,37.19,74.38,35.42,38.96
TXN00977,2023-11-27,CUST0039,PROD014,Knife Set,Home & Kitchen,East,Online,UPI,1,44.99,0.04,43.19,43.19,21.45,21.74
TXN01571,2023-11-27,CUST0500,PROD005,USB-C Hub,Electronics,Central,Online,Net Banking,2,49.99,0.18,40.99,81.98,48.66,33.32
TXN00756,2023-11-27,CUST0403,PROD010,Sneakers,Clothing,East,In-Store,Cash,3,99.99,0.1,89.99,269.97,140.0,129.97
TXN01215,2023-11-27,CUST0487,PROD015,Cutting Board,Home & Kitchen,Central,In-Store,Net Banking,4,19.99,0.07,18.59,74.36,45.76,28.6
TXN01223,2023-11-27,CUST0009,PROD016,Yoga Mat,Sports,North,In-Store,Credit Card,5,34.99,0.23,26.94,134.7,61.67,73.03
TXN00370,2023-11-28,CUST0152,PROD017,Dumbbell Set,Sports,West,In-Store,Cash,1,79.99,0.15,67.99,67.99,38.99,29.0
TXN00178,2023-11-29,CUST0172,PROD006,Running Jacket,Clothing,South,Online,Credit Card,3,79.99,0.23,61.59,184.77,114.16,70.61
TXN00335,2023-11-29,CUST0085,PROD007,Slim Jeans,Clothing,West,In-Store,Debit Card,1,59.99,0.13,52.19,52.19,23.57,28.62
TXN01116,2023-11-29,CUST0142,PROD028,Lipstick Set,Beauty,South,Mobile App,Net Banking,5,39.99,0.13,34.79,173.95,91.21,82.74
TXN01297,2023-11-29,CUST0180,PROD011,Air Fryer 5L,Home & Kitchen,West,In-Store,UPI,1,89.99,0.01,89.09,89.09,49.13,39.96
TXN00503,2023-11-29,CUST0166,PROD019,Water Bottle,Sports,North,Mobile App,Cash,4,24.99,0.22,19.49,77.96,35.7,42.26
TXN01009,2023-11-29,CUST0320,PROD009,Winter Coat,Clothing,East,Online,Credit Card,2,149.99,0.02,146.99,293.98,180.21,113.77
TXN00900,2023-11-29,CUST0208,PROD025,ML for Beginners,Books,South,In-Store,Credit Card,5,29.99,0.16,25.19,125.95,74.25,51.7
TXN00957,2023-11-30,CUST0387,PROD001,"Laptop Pro 15""",Electronics,East,In-Store,Cash,2,1199.99,0.08,1103.99,2207.98,1186.06,1021.92
TXN01276,2023-11-30,CUST0458,PROD024,SQL Mastery,Books,Central,In-Store,Credit Card,1,34.99,0.15,29.74,29.74,13.59,16.15
TXN01670,2023-11-30,CUST0330,PROD013,Blender Pro,Home & Kitchen,West,Online,UPI,2,59.99,0.04,57.59,115.18,52.41,62.77
TXN00107,2023-11-30,CUST0078,PROD029,Hair Dryer,Beauty,West,Online,Debit Card,4,59.99,0.25,44.99,179.96,109.5,70.46
TXN01166,2023-11-30,CUST0268,PROD027,Moisturizer SPF30,Beauty,East,In-Store,Debit Card,5,29.99,0.13,26.09,130.45,77.71,52.74
TXN00904,2023-11-30,CUST0482,PROD013,Blender Pro,Home & Kitchen,North,In-Store,UPI,5,59.99,0.09,54.59,272.95,125.43,147.52
TXN01071,2023-11-30,CUST0064,PROD016,Yoga Mat,Sports,South,Mobile App,Credit Card,5,34.99,0.21,27.64,138.2,77.09,61.11
TXN00727,2023-11-30,CUST0304,PROD001,"Laptop Pro 15""",Electronics,East,In-Store,Net Banking,1,1199.99,0.04,1151.99,1151.99,538.93,613.06
TXN00216,2023-12-01,CUST0345,PROD023,Business Analytics,Books,West,In-Store,Cash,1,44.99,0.01,44.54,44.54,24.45,20.09
TXN00599,2023-12-01,CUST0435,PROD019,Water Bottle,Sports,Central,Online,Net Banking,1,24.99,0.22,19.49,19.49,9.65,9.84
TXN00553,2023-12-01,CUST0150,PROD001,"Laptop Pro 15""",Electronics,East,Mobile App,Net Banking,2,1199.99,0.09,1091.99,2183.98,1119.72,1064.26
TXN00719,2023-12-01,CUST0342,PROD003,Smart Watch,Electronics,Central,In-Store,Cash,1,249.99,0.1,224.99,224.99,110.77,114.22
TXN01066,2023-12-01,CUST0382,PROD019,Water Bottle,Sports,West,Mobile App,Credit Card,3,24.99,0.17,20.74,62.22,39.88,22.34
TXN01278,2023-12-02,CUST0078,PROD008,Casual T-Shirt,Clothing,East,Mobile App,Cash,5,24.99,0.1,22.49,112.45,52.01,60.44
TXN00167,2023-12-02,CUST0358,PROD005,USB-C Hub,Electronics,West,Online,Cash,2,49.99,0.23,38.49,76.98,39.42,37.56
TXN00590,2023-12-03,CUST0081,PROD002,Wireless Earbuds,Electronics,Central,Mobile App,Net Banking,2,89.99,0.14,77.39,154.78,85.27,69.51
TXN01303,2023-12-03,CUST0063,PROD022,Python Crash Course,Books,North,Online,UPI,3,39.99,0.03,38.79,116.37,61.63,54.74
TXN01272,2023-12-03,CUST0316,PROD010,Sneakers,Clothing,North,In-Store,Debit Card,3,99.99,0.21,78.99,236.97,138.93,98.04
TXN00185,2023-12-03,CUST0322,PROD026,Vitamin C Serum,Beauty,North,Mobile App,UPI,3,34.99,0.2,27.99,83.97,43.58,40.39
TXN00527,2023-12-03,CUST0477,PROD002,Wireless Earbuds,Electronics,Central,In-Store,Debit Card,4,89.99,0.11,80.09,320.36,157.09,163.27
TXN01728,2023-12-03,CUST0095,PROD015,Cutting Board,Home & Kitchen,Central,In-Store,Credit Card,3,19.99,0.12,17.59,52.77,33.99,18.78
TXN00706,2023-12-03,CUST0392,PROD026,Vitamin C Serum,Beauty,Central,Online,Credit Card,1,34.99,0.21,27.64,27.64,13.16,14.48
TXN00693,2023-12-03,CUST0150,PROD011,Air Fryer 5L,Home & Kitchen,Central,Online,UPI,4,89.99,0.14,77.39,309.56,174.77,134.79
TXN01637,2023-12-03,CUST0235,PROD018,Resistance Bands,Sports,North,In-Store,Cash,1,19.99,0.07,18.59,18.59,12.07,6.52
TXN00588,2023-12-03,CUST0128,PROD002,Wireless Earbuds,Electronics,Central,Mobile App,Debit Card,5,89.99,0.1,80.99,404.95,197.87,207.08
TXN00460,2023-12-04,CUST0302,PROD005,USB-C Hub,Electronics,Central,Online,Net Banking,1,49.99,0.19,40.49,40.49,21.87,18.62
TXN00612,2023-12-04,CUST0185,PROD016,Yoga Mat,Sports,North,Online,UPI,1,34.99,0.1,31.49,31.49,15.88,15.61
TXN01048,2023-12-04,CUST0359,PROD004,"Tablet 10""",Electronics,North,Online,Net Banking,5,399.99,0.06,375.99,1879.95,925.55,954.4
TXN00636,2023-12-04,CUST0442,PROD016,Yoga Mat,Sports,South,Online,Debit Card,2,34.99,0.23,26.94,53.88,30.34,23.54
TXN01811,2023-12-04,CUST0162,PROD017,Dumbbell Set,Sports,Central,Mobile App,Debit Card,3,79.99,0.19,64.79,194.37,114.97,79.4
TXN01810,2023-12-04,CUST0495,PROD003,Smart Watch,Electronics,West,Mobile App,UPI,4,249.99,0.05,237.49,949.96,522.03,427.93
TXN01971,2023-12-04,CUST0431,PROD003,Smart Watch,Electronics,South,Online,Debit Card,1,249.99,0.09,227.49,227.49,108.91,118.58
TXN01257,2023-12-05,CUST0428,PROD001,"Laptop Pro 15""",Electronics,North,Online,UPI,4,1199.99,0.08,1103.99,4415.96,2367.24,2048.72
TXN00803,2023-12-05,CUST0385,PROD008,Casual T-Shirt,Clothing,Central,In-Store,Net Banking,5,24.99,0.16,20.99,104.95,63.18,41.77
TXN01230,2023-12-05,CUST0251,PROD026,Vitamin C Serum,Beauty,East,In-Store,Net Banking,5,34.99,0.13,30.44,152.2,86.08,66.12
TXN01519,2023-12-05,CUST0151,PROD009,Winter Coat,Clothing,East,Mobile App,Net Banking,1,149.99,0.02,146.99,146.99,89.73,57.26
TXN00090,2023-12-05,CUST0412,PROD002,Wireless Earbuds,Electronics,South,In-Store,Credit Card,3,89.99,0.2,71.99,215.97,124.19,91.78
TXN00078,2023-12-06,CUST0298,PROD003,Smart Watch,Electronics,East,In-Store,Cash,2,249.99,0.1,224.99,449.98,224.39,225.59
TXN00539,2023-12-06,CUST0253,PROD012,Coffee Maker,Home & Kitchen,Central,Online,Cash,1,69.99,0.03,67.89,67.89,31.62,36.27
TXN01602,2023-12-06,CUST0354,PROD004,"Tablet 10""",Electronics,South,Online,Credit Card,1,399.99,0.17,331.99,331.99,179.22,152.77
TXN01563,2023-12-06,CUST0208,PROD026,Vitamin C Serum,Beauty,East,Online,UPI,2,34.99,0.02,34.29,68.58,40.62,27.96
TXN01590,2023-12-06,CUST0336,PROD004,"Tablet 10""",Electronics,East,Mobile App,Cash,5,399.99,0.02,391.99,1959.95,1085.75,874.2
TXN00036,2023-12-06,CUST0054,PROD025,ML for Beginners,Books,South,In-Store,Credit Card,1,29.99,0.17,24.89,24.89,13.96,10.93
TXN01795,2023-12-06,CUST0034,PROD013,Blender Pro,Home & Kitchen,East,Online,Net Banking,1,59.99,0.06,56.39,56.39,32.4,23.99
TXN01727,2023-12-07,CUST0101,PROD006,Running Jacket,Clothing,West,Mobile App,Cash,1,79.99,0.04,76.79,76.79,43.32,33.47
TXN01017,2023-12-07,CUST0128,PROD012,Coffee Maker,Home & Kitchen,South,Mobile App,Net Banking,2,69.99,0.13,60.89,121.78,76.88,44.9
TXN01006,2023-12-07,CUST0086,PROD006,Running Jacket,Clothing,South,Online,Net Banking,2,79.99,0.24,60.79,121.58,57.06,64.52
TXN00641,2023-12-08,CUST0296,PROD006,Running Jacket,Clothing,Central,In-Store,UPI,3,79.99,0.01,79.19,237.57,147.48,90.09
TXN00814,2023-12-08,CUST0174,PROD016,Yoga Mat,Sports,South,Mobile App,UPI,2,34.99,0.08,32.19,64.38,35.44,28.94
TXN00960,2023-12-08,CUST0244,PROD007,Slim Jeans,Clothing,West,Mobile App,UPI,2,59.99,0.2,47.99,95.98,49.75,46.23
TXN01847,2023-12-08,CUST0199,PROD020,Jump Rope,Sports,South,Mobile App,UPI,2,14.99,0.01,14.84,29.68,14.61,15.07
TXN00441,2023-12-09,CUST0253,PROD001,"Laptop Pro 15""",Electronics,South,Online,Cash,1,1199.99,0.23,923.99,923.99,570.14,353.85
TXN00690,2023-12-09,CUST0040,PROD021,Data Science Handbook,Books,Central,Mobile App,UPI,2,49.99,0.12,43.99,87.98,52.64,35.34
TXN01348,2023-12-09,CUST0060,PROD018,Resistance Bands,Sports,East,Online,Debit Card,1,19.99,0.22,15.59,15.59,10.11,5.48
TXN00241,2023-12-09,CUST0049,PROD029,Hair Dryer,Beauty,South,Online,Net Banking,4,59.99,0.13,52.19,208.76,97.56,111.2
TXN01473,2023-12-09,CUST0485,PROD024,SQL Mastery,Books,North,In-Store,Debit Card,2,34.99,0.12,30.79,61.58,32.39,29.19
TXN01541,2023-12-09,CUST0160,PROD008,Casual T-Shirt,Clothing,South,Mobile App,Cash,1,24.99,0.02,24.49,24.49,14.49,10.0
TXN01950,2023-12-09,CUST0099,PROD001,"Laptop Pro 15""",Electronics,Central,In-Store,Credit Card,4,1199.99,0.13,1043.99,4175.96,1941.87,2234.09
TXN00491,2023-12-10,CUST0035,PROD005,USB-C Hub,Electronics,East,Online,Debit Card,4,49.99,0.16,41.99,167.96,78.04,89.92
TXN00261,2023-12-10,CUST0196,PROD024,SQL Mastery,Books,Central,In-Store,Net Banking,1,34.99,0.24,26.59,26.59,16.97,9.62
TXN00492,2023-12-10,CUST0336,PROD030,Perfume 50ml,Beauty,South,Online,UPI,4,69.99,0.24,53.19,212.76,110.94,101.82
TXN00481,2023-12-10,CUST0323,PROD010,Sneakers,Clothing,South,Mobile App,Net Banking,5,99.99,0.0,99.99,499.95,231.52,268.43
TXN00872,2023-12-10,CUST0231,PROD004,"Tablet 10""",Electronics,Central,In-Store,UPI,3,399.99,0.08,367.99,1103.97,656.66,447.31
TXN00937,2023-12-10,CUST0228,PROD026,Vitamin C Serum,Beauty,North,In-Store,Net Banking,5,34.99,0.01,34.64,173.2,106.76,66.44
TXN01632,2023-12-10,CUST0291,PROD022,Python Crash Course,Books,East,In-Store,Credit Card,4,39.99,0.22,31.19,124.76,80.35,44.41
TXN00885,2023-12-11,CUST0335,PROD008,Casual T-Shirt,Clothing,East,In-Store,Debit Card,4,24.99,0.24,18.99,75.96,46.84,29.12
